id_actor,name,city,typology,typology_detail,channel,canal_secundario,physical_exhibition,exhibition_evidence,price_range,price_signal,service_scope,email,phone,address,main_channel,source_language,source_url,materials_brands_mentioned,key_messages,raw_notes,data_source,tool_used,priority_candidate_v2,_source_file,is_priority,priority_rank,entry_angle
art-prima-materia-tashkent,Art Prima Materia (artkamen.uz),Tashkent,Showroom,"Distribuidor de piedra natural (marmol, granito, travertino) importada de multiples paises",Retail,,Yes,"Oficina/showroom: ul. Dzhangoh, 10, ofis 64, Shayhantahurskiy r-n, Tashkent; horario 9:00-18:00 con descanso 13:00-14:00",Medium,"'Po vygodnoy tsene' (a precio favorable) y 'sistema de descuentos flexible' mencionados explicitamente, pese a origen de material premium (Brasil, Grecia, Egipto, Italia, Espana, India, Iran)",Design+Install+Supply,fn@artprofgroup.com,,"Tashkent, Shayhantahurskiy r-n, ul. Dzhangoh, 10, ofis 64",Website,Russian,https://top.uz/company/art-prima-materia-ooo,"+200 variedades de marmol, granito, travertino de Brasil, Grecia, Egipto, Italia, Espana, India, Iran, Kirguistan, Kazajistan, Rusia",Cualquier volumen bajo pedido; sistema de descuentos flexible,"Web comercial propia en artkamen.uz (no explorada en profundidad, datos via directorio top.uz).",new_v3,firecrawl,,retail_tashkent.json,,,
tiancheng-stone-group-tashkent,Tiancheng Stone Group,Tashkent,Showroom,"Proveedor mayorista de granito para fachadas, encimeras, alfeizares y escalones",Retail,,Not determinable,,Medium,Posicionamiento mayorista ('suministro de granito de la mas alta calidad'); sin mostrar precios ni segmento explicito,Design+Install+Supply,dilmurod33@inbox.ru,,"Tashkent, Almazarskiy r-n, ul. Yangi Olmazor, 7A/24",Website,Russian,https://top.uz/company/tiancheng-stone-group-ooo,,,Modelo mayorista/B2B (posible solapamiento con canal Proyectos); se incluye aqui por aparecer en categoria de materiales de construccion/gres-piedra retail-adjacente. Revisar con equipo de Proyectos.,new_v3,firecrawl,,retail_tashkent.json,,,
granite-world-tashkent,Granite World,Tashkent,Showroom,Comercio minorista de granito (materiales de construccion y decoracion),Retail,,Yes,"Direccion de tienda confirmada: ul. Dzhami, krug Dzhami, mahalla Miskin, 20, Tashkent",Medium,Sin senales claras de posicionamiento premium ni economico; comercio minorista generalista de granito,Design+Install+Supply,graniteworld@mail.ru,,"Tashkent, ul. Dzhami, d. mahalla Miskin, 20",Website,Russian,https://top.uz/company/granite-world-ip,,,Web propia graniteworld.gl.uz no explorada en profundidad; datos via directorio top.uz.,new_v3,firecrawl,,retail_tashkent.json,,,
keramogranituz-com-tashkent,Keramogranituz.com,Tashkent,Showroom,Tienda online de gres porcelanico de gran formato con entrega en Tashkent,Retail,,Not determinable,No se localizo direccion de showroom fisico en el sitio; opera predominantemente como tienda online con entrega,Low,Precios por pieza 600x600mm desde 120.000 UZS y 1200x600mm desde 160.000 UZS; entrega gratuita en Tashkent explicitamente destacada,Design+Install+Supply,,+998 95 390 61 65 / +998 97 721 70 07,,Website,Russian,https://keramogranituz.com/shop/,"Colecciones propias: Basalt, Callacata, Carrara, Loft, Onice, Concreto, Desert, Mineral, Pulpis, Rock, Terra, Victoria, Dust, Gloria",Catalogo amplio (78 productos en 14 colecciones); precios accesibles con entrega gratuita en Tashkent,No se localizo direccion de showroom fisico; catalogo amplio y precios accesibles sugieren jugador online-first de gama baja.,new_v3,firecrawl,,retail_tashkent.json,,,
sarkor-namangan,Sarkor,Namangan,Kitchen,Custom furniture workshop + furniture factory (кухни на заказ / изготовление мебели),Retail,,Yes,"Listed with street address (ul. Kosonsoy, 20A), daily hours 08:00-20:00, and top rating (5.0/64 reviews) in RemKarta.ru directory under both 'Custom furniture' and 'Furniture factories' categories - implies factory outlet/showroom.",Medium,"Top-rated (5.0, 64 reviews) established local factory; no explicit discount/economy language, positioned as a reputable mainstream workshop rather than luxury or bargain.",Design+Install+Supply,,+998 97 20... (number masked in directory listing),"makhalla Guzal, ul. Kosonsoy, 20A, Namangan",Website,Russian,https://namangan.remkarta.ru/namangan/sarkor-813081/,,"Top-rated custom furniture / furniture factory listing for Namangan (5.0 stars, 64 reviews) - highest-rated kitchen/furniture maker found in this pass.","Cross-listed under 'Изготовление мебели на заказ' and 'Мебельные фабрики' categories on RemKarta.ru. Distinct from 'Sarkor Mebel' (different address, ul. Mirzaravot 13A) and 'Sarkor Furniture' (Yandex Maps, office furniture, Turaqo'rg'on ko'chasi 174) - possibly related brand family but treated as separate listing given address mismatch.",new_v3,firecrawl,,retail_namangan.json,,,
sof-mebel-namangan,Sof Mebel,Namangan,Kitchen,Furniture shop + custom-order kitchen/furniture maker,Retail,,Yes,"RemKarta.ru listing with street address (ul. Istiklol, 15), daily hours 09:00-19:00, rating 4.71/21 reviews, under 'Furniture shops' + 'Custom furniture' categories.",Medium,"High rating volume (21 reviews) and long opening hours suggest an active, mainstream local retail operation; no explicit premium or discount signalling found.",Design+Install+Supply,,+998 97 21... (number masked in directory listing),"makhalla Nurafshon, ul. Istiklol, 15, Namangan",Website,Russian,https://namangan.remkarta.ru/namangan/sof-mebel-961133/,,Combined furniture shop + made-to-order kitchen furniture workshop.,"NOTE: a separate 'Sof Mebel' furniture store also appears on Yandex Maps at a different address (Obi Hayot mahalla, rating 4.6/25 reviews) - likely the same brand's second branch/location in Namangan; not merged here due to address mismatch, flagged for de-duplication in later phase.",new_v3,firecrawl,,retail_namangan.json,,,
allwood-namangan,Allwood,Namangan,Kitchen,Furniture factory (kitchen + custom wood furniture),Retail,,Yes,"RemKarta.ru listing with street address (ul. Kosonsoy, 18) and posted hours (Mon-Sat 08:30-19:30, lunch break) - consistent with a factory/workshop with public-facing hours.",Medium,Name ('All Wood') signals solid-wood/quality positioning typical of mainstream-to-upper local workshops; no explicit price data found.,Design+Install+Supply,,,"makhalla Guzal, ul. Kosonsoy, 18, Namangan",Not determinable,Russian,https://namangan.remkarta.ru/namangan/allwood-813084/,,Furniture factory branded around solid wood ('Allwood').,Address (ul. Kosonsoy 18) is one door down from 'Sarkor' (ul. Kosonsoy 20A) and shares street with 'Arch_Ibragimov' design studio (also ul. Kosonsoy 18) - possible small furniture/design cluster on this street worth on-the-ground verification.,new_v3,firecrawl,,retail_namangan.json,,,
manner-wood-namangan,Manner Wood,Namangan,Kitchen,Furniture factory (solid-wood kitchen/furniture manufacturer),Retail,,Yes,"RemKarta.ru listing with street address (ul. Tinchlik, 5), phone number, and posted hours (Mon-Fri 09:00-18:00, lunch break) - two separate listings found (ul. Tinchlik 5 and 3rd microdistrict), suggesting an established, multi-location operation.",Medium,"English brand name ('Manner Wood') and two Namangan locations suggest an established, moderately upscale positioning versus generic small workshops; no explicit price data.",Design+Install+Supply,,+998 97 80... (number masked in directory listing),"ul. Tinchlik, 5, Namangan (second listing: 3rd microdistrict, Namangan)",Not determinable,Russian,https://namangan.remkarta.ru/namangan/manner-wood-813085/,Solid wood ('массив'),"Solid-wood furniture factory branded 'Manner Wood', two locations in Namangan.","Same street (ul. Tinchlik) as 'Musavvir' bedroom/kitchen furniture shop (ul. Tinchlik, 6D).",new_v3,firecrawl,,retail_namangan.json,,,
namangan-ibroxim-mebellari,Namangan Ibroxim mebellari,Namangan,Kitchen,Furniture factory + custom-order kitchen furniture,Retail,,Yes,"RemKarta.ru listing with street address (Turakurgan St., 2), phone number, and daily hours 08:00-18:00 - listed under both 'Custom furniture' and 'Furniture factories' categories.",Medium,"No explicit price data; positioned as a standard local factory/workshop serving daily walk-in customers (long, regular opening hours).",Design+Install+Supply,,+998 90 22... (number masked in directory listing),"Turakurganskaya ulitsa, 2, Namangan",Not determinable,Uzbek/Russian,https://namangan.remkarta.ru/namangan/namangan-ibroxim-mebellari-822035/,,Owner-branded ('Ibroxim's furniture') kitchen/furniture factory.,,new_v3,firecrawl,,retail_namangan.json,,,
sharif-fayz-servis-namangan,Sharif-fayz-servis,Namangan,Kitchen,Custom furniture / kitchen furniture workshop and shop,Retail,,Yes,"Cross-validated on two independent sources: RemKarta.ru (ul. Amira Temura, 134, daily 08:00-17:00, 'Furniture shops'+'Custom furniture') and Yandex Maps (same address, listed under 'Custom furniture' category) - strong confirmation of a real physical premises.",Medium,No explicit pricing language; standard workshop-plus-shop format typical of the mainstream mid-market segment.,Design+Install+Supply,,+998 94 30... (number masked in directory listing),"ul. Amira Temura, 134, Namangan",Not determinable,Russian,https://namangan.remkarta.ru/namangan/sharif-fayz-servis-819076/,,"Combined furniture shop and made-to-order workshop, cross-confirmed via two independent directories.","Also found on Yandex Maps custom_furniture category at identical address, confirming reliability of listing.",new_v3,firecrawl,,retail_namangan.json,,,
musavvir-namangan,Musavvir,Namangan,Kitchen,Furniture shop (bedroom + kitchen furniture) and custom-order workshop,Retail,,Yes,"Cross-validated: RemKarta.ru (ul. Tinchlik, 6D, rating 4.0/5 reviews, daily 08:30-18:00 with lunch break) and Yandex Maps (same address, 'bedroom furniture' category, rating 4.0/5 reviews) - consistent independent confirmation.",Medium,No explicit pricing signal; consistent small-shop profile across two directories.,Design+Install+Supply,,+998 88 12... (number masked in directory listing),"ul. Tinchlik, 6D, Namangan",Not determinable,Russian,https://namangan.remkarta.ru/namangan/musavvir-819065/,,"Bedroom + kitchen furniture retailer, cross-confirmed via two independent directories with matching address and rating.",,new_v3,firecrawl,,retail_namangan.json,,,
yangi-hayot-mebel-namangan,Yangi Hayot (Янги хает),Namangan,Kitchen,"Furniture shop + custom-order kitchen furniture, modest local workshop",Retail,,Yes,"RemKarta.ru listing with street address (ul. Mashal, 14), phone number, rating 4.27/11 reviews.",Low,"Modest naming ('New Life'), no premium branding, smaller review base and generic residential-street address consistent with a small, budget-oriented neighborhood workshop rather than an established factory brand.",Design+Install+Supply,,+998 69 22... (number masked in directory listing),"makhalla Mallakhovuz, ul. Mashal, 14, Namangan",Not determinable,Russian,https://namangan.remkarta.ru/namangan/yangi-haet-819032/,,"Small neighborhood furniture shop/workshop, entry-level positioning by naming and profile.","Price tier is a best-effort inference from indirect signals (naming, profile, lack of premium branding) per research brief - flagged as one of the few explicit Low-tier Kitchen signals found for Namangan in this pass.",new_v3,firecrawl,,retail_namangan.json,,,
ilyosbek-lyuks-mebellari,Ilyosbek lyuks mebellari,Namangan,Kitchen,"Custom furniture workshop, premium/luxury positioning by name",Retail,,Not determinable,Listed in RemKarta.ru 'Custom furniture' category with a cadastral-style address code (4Р263) rather than a named street - physical premises likely exist but exact storefront nature not confirmed; no phone or hours listed.,High,"Business name explicitly includes 'lyuks' (Uzbek/Russian for 'luxury') - direct self-positioning as a premium/luxury kitchen and furniture maker, one of the few explicit High-tier signals found in Namangan.",Design+Install+Supply,,,Namangan (cadastral code 4Р263; exact street not available in source),Not determinable,Uzbek,https://namangan.remkarta.ru/namangan/ilyosbek-lyuks-mebellari-813079/,,Self-branded as luxury ('lyuks') furniture maker - name-based premium positioning.,Low confidence on exact physical address/verifiability given cadastral-code-only listing; worth ground-truthing before outreach.,new_v3,firecrawl,,retail_namangan.json,,,
prestige-mebel-namangan,Prestige,Namangan,Kitchen,"Custom furniture workshop + furniture fittings, premium-leaning positioning by name",Retail,,Yes,"RemKarta.ru listing with area name (Guliston), rating 4.08/13 reviews, daily hours 09:00-19:00.",High,"Business name ('Prestige') is an explicit premium-positioning signal; also cross-listed under furniture-fittings/hardware category alongside the Hettich showroom, suggesting a higher-spec supplier base.",Design+Install+Supply,,,"Guliston area, Namangan",Not determinable,Russian,https://namangan.remkarta.ru/namangan/prestige-813075/,,Name-based premium positioning ('Prestige') among Namangan custom-furniture workshops.,"Listed in the same category group as 'Hettich - шоу-рум мебельной фурнитуры' (a German hardware brand showroom at ul. Kasansayskaya, not included as a separate actor here since it sells only fittings/hardware, not finished kitchens - flagged for potential B2B fittings-supplier interest only).",new_v3,firecrawl,,retail_namangan.json,,,
magiya-dereva-namangan,Magiya Dereva (MAGIYA DEREVA OOO / Магия Дерева),Namangan,Kitchen & Bath,Furniture factory producing both kitchen furniture and bathroom furniture ('мебель для ванной'),Retail,,Yes,"Formally registered company (MAGIYA DEREVA OOO) on Yellow Pages Uzbekistan with legal address in Namangan's industrial zone (Promzona), plus a separate RemKarta.ru factory listing (Kasansayskaya St., 28A, Mon-Sat 08:00-17:30) - confirms an active production facility, likely with a factory-outlet showroom.",Low,"Industrial-zone location and workshop-style branding ('Wood Magic') suggest a production-focused, cost-competitive operation rather than a premium retail showroom.",Design+Install+Supply,bahtiyar-1963@mail.ru,+99890... (number masked in directory listing),"160108, Namangan, 22, Promzona (industrial zone); factory also listed at Kasansayskaya St., 28A",Website,Russian,https://www.yellowpages.uz/kompaniya/magiya-dereva-ooo,,"Only Namangan business found explicitly tagged for BOTH kitchen ('Мебельные фабрики' / furniture factory) and bathroom furniture ('Мебель для ванной') - a genuine Kitchen & Bath combo manufacturer, directly matching the requested typology.","Cross-validated across 3 sources: Yellow Pages Uzbekistan (bathroom-furniture tag + legal registration), RemKarta.ru 'Мебельные фабрики' category (Kasansayskaya 28A). This is the strongest Kitchen & Bath combo finding for Namangan in this pass.",new_v3,firecrawl,,retail_namangan.json,,,
ijodiyot-dizayn-namangan,Ijodiyot,Namangan,Interior Designer (Retail),"Interior design studio combined with construction/finishing works, residential focus",Retail,,Not determinable,RemKarta.ru listing with street address (ul. Ibrat) and posted hours (Mon-Sat 08:00-17:00); no photos/showroom evidence captured.,Medium,No explicit price data; combined design+finishing-works studio typical of the local mainstream residential segment (not a large developer-facing bureau).,Design+Build,,,"ul. Ibrat, Namangan",Not determinable,Uzbek/Russian,https://namangan.remkarta.ru/namangan/ijodiyot-819088/,,"Name means 'Creativity' in Uzbek; dual-listed as interior design studio AND construction/finishing-works provider, suggesting a design-and-build model aimed at individual homeowners.",No developer-project evidence found; treated as Retail per default for small local design+finish studios.,new_v3,firecrawl,,retail_namangan.json,,,
arch-ibragimov-namangan,Arch_Ibragimov,Namangan,Interior Designer (Retail),Individual architect/designer brand offering interior design and 3D visualization services,Retail,,Not determinable,"Cross-validated: RemKarta.ru (ul. Kosonsoy, 18, 24h listed hours) 'Студии дизайна интерьера' category, and Yandex Maps (same address, '3D services' category) - address confirmed twice but no evidence of a public-facing showroom (personal studio/office more likely).",Medium,No explicit pricing; personal-brand architect/3D-visualization studio typical of freelance-to-small-studio mid-market segment serving individual clients.,Design only,,+998 97 25... (number masked in directory listing),"makhalla Guzal, ul. Kosonsoy, 18, Namangan",Not determinable,Russian/Uzbek,https://namangan.remkarta.ru/namangan/archibragimov-961135/,,"Individual architect-branded interior design + 3D visualization service, residential-oriented.","Same address as 'Allwood' furniture factory (ul. Kosonsoy 18) - possibly co-located/collaborating businesses, worth checking on the ground.",new_v3,firecrawl,,retail_namangan.json,,,
cliffs-design-group-namangan,Cliffs Design Group (CLIFFS DIZAYN GROUP OOO),Namangan,Interior Designer (Retail),Registered interior design/architecture studio,Retail,,Not determinable,"Yandex Maps listing with street address (G'irvonsoy-2 ko'chasi, 22), rating 4.2/3 reviews, categorized as design studio/architectural firm; also formally registered ('CLIFFS DIZAYN GROUP OOO') in a national design/construction contractors registry (ridp.uz).",Medium,"Formal LLC registration and 'Design Group' branding suggest a professional small studio, positioned above informal freelance designers but no explicit luxury signalling found.",Design only,,,"G'irvonsoy-2 ko'chasi, 22, Namangan",Not determinable,Russian/English,https://yandex.com/maps/org/cliffs_design_group/132727287708/,,"Formally registered design studio/architectural firm, English-language brand name suggesting a modern/international positioning.","Also appears in ridp.uz national registry of design/construction organizations, which lists both residential and larger contractor-type firms - client mix (individual homeowners vs. developers) not confirmed; included here as Retail by default but flagged as 'possible Proyectos overlap - verify' per research brief guidance.",new_v3,firecrawl,,retail_namangan.json,,,
ultra-group-namangan,Ultra Group,Namangan,Interior Designer (Retail),Design studio,Retail,,Not determinable,"Single-source Yandex Maps listing with street address (N. Nomongoniy ko'chasi, 18), categorized as 'design studio'; no reviews, ratings, or hours captured.",Not determinable,No pricing or positioning signals found beyond the generic 'Group' branding.,Design only,,,"N. Nomongoniy ko'chasi, 18, Namangan",Not determinable,Russian,https://yandex.com/maps/org/ultra_group/73875768125/,,Low-confidence single-source design studio listing.,"Lower confidence than other Interior Designer entries in this pass - only one source found, no reviews or additional corroboration; recommend verification before outreach.",new_v3,firecrawl,,retail_namangan.json,,,
artstone-namangan,"ArtStone Namangan (Artstone ""Nanrob Mobile System"")",Namangan,Showroom,Engineered/agglomerate quartz stone (terrazzo) manufacturer and showroom - direct competitive-category material to Cosentino's Dekton/Silestone,Retail,,Yes,"Cross-validated across 2 sources: Yandex Maps 'Stone articles and fixtures' listing in Namangan city (Kosonsoy ko'chasi) with own website (terrazzo.uz) and Facebook page, PLUS a top.uz-registered production company 'Artstone Nanrob Mobile System' with a dedicated factory in Turakurgan district (Namangan region) - self-described as 'the only producer of floor and facade agglomerate tile in the Fergana Valley'.",High,"Specialized manufacturer of engineered/agglomerate quartz stone (terrazzo) products - a technical, higher-value material category positioned above standard ceramic tile, directly analogous to Cosentino's own engineered-surface segment.",Design+Install+Supply,sales@aglomerat.uz,+998 97 252 26 86 (Namangan city showroom contact),"Namangan city: Kosonsoy ko'chasi (showroom); production facility: 160100, Namangan region, Turakurgan district, Turakurgan, ul. Kasansayskaya, 17",Multiple,Russian,https://yandex.com/maps/org/artstone_namangan_artstone_namangan/117381943109/,Agglomerate/engineered quartz stone tile (terrazzo),"""The only producer of floor and facade agglomerate tile in the Fergana Valley"" - strong regional manufacturing claim; own websites terrazzo.uz and aglomerat.uz; Facebook page facebook.com/artstone.uz.","Highest-priority Showroom finding of this pass - an actual engineered-stone (quartz agglomerate) manufacturer/showroom based in Namangan region, structurally the closest local analogue/competitor to Cosentino's own Dekton/Silestone product category. Namangan city address (Kosonsoy ko'chasi) and Turakurgan factory address treated as one brand/company across two locations.",new_v3,firecrawl,,retail_namangan.json,true,6,"Only engineered-stone manufacturer with a showroom in the Fergana Valley — regional-exclusivity angle, side-by-side technical comparison (durability/health positioning)."
kafel-namangan,Kafel,Namangan,Showroom,Ceramic tile shop,Retail,,Yes,"RemKarta.ru listing with street address (makhalla Lola, ul. Boburshoh) and rating 4.33/12 reviews under 'Ceramic tile' category.",Medium,No explicit pricing; standard neighborhood ceramic-tile retail shop.,Design+Install+Supply,,,"makhalla Lola, ul. Boburshoh, Namangan",Not determinable,Russian,https://namangan.remkarta.ru/namangan/kafel-819141/,Ceramic tile,One of only 5 dedicated ceramic-tile shops formally listed for Namangan in the RemKarta.ru directory.,,new_v3,firecrawl,,retail_namangan.json,,,
zhongtao-namangan,Zhongtao,Namangan,Showroom,Ceramic/porcelain tile shop (Chinese import brand),Retail,,Yes,RemKarta.ru listing with daily hours (08:00-19:00) under 'Ceramic tile' category; address given only as a cadastral code (4Р117).,Medium,Brand name references a Chinese ceramic tile manufacturer (Zhongtao) - imported-brand positioning typical of mainstream-to-mid-premium porcelain tile retail in Central Asia.,Design+Install+Supply,,,Namangan (cadastral code 4Р117; exact street not available in source),Not determinable,Russian,https://namangan.remkarta.ru/namangan/zhongtao-819145/,Zhongtao ceramic/porcelain tile (Chinese import brand),Branded around a specific imported Chinese ceramic tile manufacturer.,Address given only as cadastral code - recommend on-the-ground verification of exact storefront location before outreach.,new_v3,firecrawl,,retail_namangan.json,,,
keramin-namangan,Керамин (Keramin),Namangan,Showroom,Ceramic tile shop (Belarusian import brand),Retail,,Yes,"RemKarta.ru listing with street address (ul. Islama Karimova, 3) and daily hours (08:00-19:00 with lunch break) under 'Ceramic tile' category.",Medium,"Branded around Keramin, a well-known established Belarusian ceramic tile manufacturer - recognized import brand suggesting mainstream-to-mid-premium positioning.",Design+Install+Supply,,,"ul. Islama Karimova, 3, Namangan",Not determinable,Russian,https://namangan.remkarta.ru/namangan/keramin-819147/,Keramin ceramic tile (Belarusian brand),Dedicated shop for the established Belarusian ceramic tile brand Keramin.,,new_v3,firecrawl,,retail_namangan.json,,,
mosaic-namangan,Mosaic,Namangan,Showroom,Ceramic tile shop,Retail,,Yes,RemKarta.ru listing with street address (ul. Islama Karimova) under 'Ceramic tile' category; no rating/reviews captured.,Low,"Generic naming, no reviews accumulated, and no branding differentiation versus the higher-rated/brand-named competitors on the same street (Keramin, Zhongtao) - inferred as a smaller, more price-driven outlet.",Design+Install+Supply,,,"ul. Islama Karimova, Namangan",Not determinable,Russian,https://namangan.remkarta.ru/namangan/mosaic-819146/,,"Generic-name ceramic tile shop on the same street as branded competitors (Keramin, Zhongtao).",Price tier is a best-effort inference (no explicit signal) given lack of any branding/reviews versus its street neighbors.,new_v3,firecrawl,,retail_namangan.json,,,
mramor-granit-master-namangan-v3,Mramor Granit Master (@master.granit.official),Namangan,Showroom,Granite/marble/porcelain-tile fabrication and installation shop,Retail,,Not determinable,"Active Instagram business account (@master.granit.official) posting fabrication/installation project reels (countertops, staircases, cladding); no independent website or directory listing found in this pass.",Medium,Positions around porcelain tile + tile + granite + marble ('КЕРАМОГРАНИТ | КАФЕЛЬ | ГРАНИТ | МРАМОР') - natural/engineered stone fabricator serving the mainstream renovation market.,Design+Install+Supply,,,Namangan (exact address not captured; Instagram-only presence),Instagram,Russian,https://www.instagram.com/master.granit.official/,"Granite, marble, porcelain tile","Regularly posts installation/fabrication project reels (countertops, staircases, cladding) - active natural/engineered stone competitor-category business.",Re-confirmed in this pass via direct Instagram search (previously flagged in pass 2 dataset under a related handle 'granit.namangan'); Instagram profile itself could not be scraped for full contact details (platform restriction) - phone/email not captured.,new_v3,firecrawl,,retail_namangan.json,,,
mondelux-kitchen-samarkand,Mondelux Kitchen Samarkand (fabrika/showroom),Samarkand,Kitchen,"National furniture factory (ex 'Gulobod Mebel', 20+ years) with dedicated kitchen-furniture retail store/showroom in Samarkand; also produces living/bedroom furniture under Mondelux brand.",Retail,,Yes,2GIS lists the Samarkand branch with the tag 'Шоурум' (showroom) and '3 филиала' (3 branches); dedicated kitchen store address at Beruni St 65 confirmed via Goldenpages ('MONDELUX. KITCHEN FURNITURE STORE'); separate factory/office at Beruni St 86B confirmed via top.uz company page.,Medium,"Self-description on top.uz: 'широкий ассортимент качественной и доступной продукции' (wide range of quality and affordable products) — mass-to-mid market positioning, not premium.",Design+Install+Supply,info@mondelux.uz,+998 78 210-12-12,"Samarkand, Beruni St 65 (kitchen store) / Beruni St 86B (factory office)",Multiple,Russian,https://top.uz/company/mondelux-1576656001 ; https://www.instagram.com/mondelux_kitchen_samarkand/ ; https://2gis.uz/samarkand/firm/70000001077200898 ; https://www.goldenpages.uz/en/company/?Id=105590,MDF and solid wood ('МДФ и массива натурального дерева'); own brand Mondelux,Dedicated 'Kitchen' sub-brand/store distinct from general Mondelux furniture salons; 20+ years in business; multiple branches in Samarkand,"Strongest new Kitchen retail find — real dedicated kitchen showroom (not just a factory) with verifiable address, phone, email and multi-channel social presence. Not a duplicate of any v2 Samarkand record.",new_v3,firecrawl,,retail_samarkand.json,,,
namuna-furniture-factory-samarkand,Namuna (Мебельная фабрика Намуна),Samarkand,Kitchen,Custom furniture factory/manufacturer producing made-to-order kitchens and other home furniture; multi-branch retail presence on Gagarin street.,Retail,,Yes,"2GIS shows main location Gagarin St 138 plus '3 филиала' (3 branches at Gagarin 138, 105 and 190); Instagram reels show showroom/workshop interior and finished custom kitchens ('Noodatiy buyurtmalarni ham qabul qilamiz' — custom orders also accepted).",Medium,"No explicit premium branding; positioned as a local made-to-order factory with multiple neighborhood branches — typical mid-market local manufacturer profile, not premium.",Design+Install+Supply,,+998 95 844-XX-XX (masked on directory; also +998 95-50-XX-XX per 2GIS branch listing),"Samarkand, Gagarin St 138 (+ branches at Gagarin 105 and Gagarin 190)",Instagram,Russian/Uzbek,https://www.instagram.com/namuna.uz/ ; https://www.facebook.com/namunasamarqand/ ; https://www.goldenpages.uz/en/company/?Id=107091 ; https://2gis.uz/samarkand/firm/70000001080836980,"Not determinable (own-brand custom furniture, no third-party materials named)",'Мебельная фабрика' with active reel content on pricing transparency ('Mebel narxi nimaga asoslanib belgilanadi?') and custom kitchen orders,"Confirmed via 3 independent sources (Goldenpages, 2GIS, Instagram/Facebook). Distinct from any v2 Samarkand kitchen record.",new_v3,firecrawl,,retail_samarkand.json,,,
shatura-samarkand-atlas-mebel,Shatura Samarkand (салон в ТЦ Атлас Мебель),Samarkand,Kitchen,"Regional dealer salon of the Russian furniture chain Shatura (kitchens, bedrooms, living rooms), located inside the Atlas Mebel furniture trade complex.",Retail,,Yes,"Official shatura.uz 'Наши салоны' page lists 'Салон Шатура, ТЦ Атлас Мебель' with full address, working hours and named sales manager/contact.",Medium,Shatura is a well-known Russian/CIS mass-to-mid market furniture manufacturer (not a luxury brand); regional dealer model with fixed price lists.,Design+Install+Supply,,+998 90 391 11 12,"Samarkand, Buyuk Ipak Yuli St 131B (inside Atlas Mebel trade complex)",Website,Russian,https://shatura.uz/ourShops,Shatura (Russian furniture manufacturer brand),Regional dealer salon with named on-site manager (Сурайё Муминова) and dedicated phone line,"Confirms Atlas Mebel trade complex hosts multiple branded furniture salons (Shatura + Mann Home found at same address/phone group, likely same local distributor operating several brand corners).",new_v3,firecrawl,,retail_samarkand.json,,,
samarqand-mebel-production,Samarqand Mebel (Производство мебели),Samarkand,Kitchen,"Local furniture manufacturer explicitly producing kitchen sets ('кухонные гарнитуры') alongside living room, office, children's and bedroom furniture.",Retail,,Not determinable,"Samcity.uz directory listing gives a street address (Rudaki 180) and own website, but no explicit showroom/salon language.",Medium,Local manufacturer with own website and two contact phone lines but no premium/brand positioning language — standard mid-market local producer profile.,Design+Install+Supply,,+998 93 343-60-97 / +998 91 526-75-65,"Samarkand, Rudaki St 180",Website,Russian,https://samcity.uz/catalog/item/proizvodstvo-mebeli-samarqand-mebel ; http://samarqand-mebel.uz,Not determinable,"'Широкий выбор всех типов мебели для всех типов интерьера: гостиные, офисная мебель, кухонные гарнитуры, детские, спальная' — explicit kitchen-set product line",,new_v3,firecrawl,,retail_samarkand.json,,,
garant-mebel-samarkand,Garant Mebel (branch),Samarkand,Kitchen,"Small local furniture manufacturer (custom/made-to-order furniture including kitchens), no branded showroom identified.",Retail,,Not determinable,"Goldenpages directory listing only: address and masked phone, no photos, no social-media links, no 'salon/showroom' language.",Low,"No brand name distinctiveness, no website, no social presence, generic small manufacturer profile — consistent with the economy/mass segment this pass is specifically tasked to surface.",Manufacture+Supply,,+998 90 991-XX-XX (masked on directory),"Samarkand, Oydin Yuli St 9",Directory (Goldenpages.uz),Russian,https://www.goldenpages.uz/en/rubrics/?Id=3582,Not determinable,Directory-only listing,Low-price economy-segment candidate found specifically to correct the zero-Low-price gap flagged for this pass.,new_v3,firecrawl,,retail_samarkand.json,,,
mebel-standart-samarkand,Mebel Standart LTD,Samarkand,Kitchen,Small local furniture manufacturer; product range includes education and medical furniture alongside general/kitchen furniture.,Retail,,Not determinable,"Goldenpages directory listing only: address and masked phone, no photos, no social-media links.",Low,"Company name itself signals mass-market/basic positioning ('Standart'); no branding, no website, no social presence.",Manufacture+Supply,,+998 95 509-XX-XX (masked on directory),"Samarkand, Kushkuprik St",Directory (Goldenpages.uz),Russian,https://www.goldenpages.uz/en/rubrics/?Id=3582,Not determinable,Directory-only listing,Low-price economy-segment candidate.,new_v3,firecrawl,,retail_samarkand.json,,,
